customer_id,customer_segment,customer_city,customer_state,customer_country,customer_zipcode
7837,Consumer,Eugene,OR,EE. UU.,97405
1901,Consumer,Chicago,IL,EE. UU.,60625
18343,Consumer,Ballwin,MO,EE. UU.,63021
18361,Consumer,Fountain Valley,CA,EE. UU.,92708
12074,Consumer,Conway,AR,EE. UU.,72032
20452,Consumer,Holland,MI,EE. UU.,49423
20631,Consumer,Richmond,KY,EE. UU.,40475
4938,Consumer,Jersey City,NJ,EE. UU.,7306
5798,Consumer,Albuquerque,NM,EE. UU.,87120
28,Consumer,Longview,WA,EE. UU.,98632
18485,Consumer,Tucson,AZ,EE. UU.,85713
4660,Consumer,New York,NY,EE. UU.,10003
2487,Consumer,Las Cruces,NM,EE. UU.,88005
17276,Consumer,Ontario,CA,EE. UU.,91764
20593,Consumer,Los Angeles,CA,EE. UU.,90047
17455,Consumer,Los Angeles,CA,EE. UU.,90002
483,Consumer,Granada Hills,CA,EE. UU.,91344
1656,Consumer,Virginia Beach,VA,EE. UU.,23455
5984,Consumer,Dallas,TX,EE. UU.,75216
10429,Consumer,Miami,FL,EE. UU.,33162
5987,Consumer,Houston,TX,EE. UU.,77015
18647,Consumer,Jackson,MI,EE. UU.,49201
15574,Consumer,Houston,TX,EE. UU.,77036
15626,Consumer,Sandusky,OH,EE. UU.,44870
18715,Consumer,Apex,NC,EE. UU.,27502
15319,Consumer,Sheboygan,WI,EE. UU.,53081
18729,Consumer,La Habra,CA,EE. UU.,90631
15439,Consumer,Sheboygan,WI,EE. UU.,53081
18727,Consumer,Ypsilanti,MI,EE. UU.,48197
15635,Consumer,New York,NY,EE. UU.,10031
18725,Consumer,Portland,OR,EE. UU.,97223
15328,Consumer,San Antonio,TX,EE. UU.,78228
15633,Consumer,Los Angeles,CA,EE. UU.,90047
6326,Consumer,Cleveland,OH,EE. UU.,44118
26,Consumer,Glenview,IL,EE. UU.,60025
10176,Consumer,Oregon City,OR,EE. UU.,97045
9964,Consumer,Frankfort,KY,EE. UU.,40601
4081,Consumer,Dallas,TX,EE. UU.,75228
6701,Consumer,Endicott,NY,EE. UU.,13760
11481,Consumer,Bend,OR,EE. UU.,97701
2874,Consumer,Los Angeles,CA,EE. UU.,90037
10712,Consumer,Brooklyn,NY,EE. UU.,11230
17556,Consumer,Seattle,WA,EE. UU.,98115
17591,Consumer,Jersey City,NJ,EE. UU.,7307
20369,Consumer,Stockbridge,GA,EE. UU.,30281
20099,Consumer,Hyattsville,MD,EE. UU.,20783
20351,Consumer,Pompano Beach,FL,EE. UU.,33065
19936,Consumer,Las Vegas,NV,EE. UU.,89119
18557,Consumer,Hesperia,CA,EE. UU.,92345
20260,Consumer,Phoenix,AZ,EE. UU.,85022
19972,Consumer,Round Rock,TX,EE. UU.,78664
15140,Consumer,Fontana,CA,EE. UU.,92335
18964,Consumer,Algonquin,IL,EE. UU.,60102
16312,Consumer,Normal,IL,EE. UU.,61761
20366,Consumer,Chicago,IL,EE. UU.,60621
17098,Consumer,Atlanta,GA,EE. UU.,30331
19826,Consumer,San Antonio,TX,EE. UU.,78240
16329,Consumer,Los Angeles,CA,EE. UU.,90047
19808,Consumer,Chicago,IL,EE. UU.,60625
20275,Consumer,Richmond,VA,EE. UU.,23223
18944,Consumer,Manchester,CT,EE. UU.,6040
18589,Consumer,North Las Vegas,NV,EE. UU.,89030
18925,Consumer,Brooklyn,NY,EE. UU.,11208
17240,Consumer,Saint Charles,MO,EE. UU.,63301
19877,Consumer,Washington,DC,EE. UU.,20019
15153,Consumer,Spring Valley,NY,EE. UU.,10977
15152,Consumer,Milpitas,CA,EE. UU.,95035
20144,Consumer,Detroit,MI,EE. UU.,48235
20288,Consumer,Longview,WA,EE. UU.,98632
20269,Consumer,Albuquerque,NM,EE. UU.,87111
18548,Consumer,Clovis,CA,EE. UU.,93611
16160,Consumer,Douglasville,GA,EE. UU.,30135
17791,Consumer,Taylor,MI,EE. UU.,48180
18618,Consumer,La Mesa,CA,EE. UU.,91941
16248,Consumer,Hendersonville,TN,EE. UU.,37075
18544,Consumer,Danbury,CT,EE. UU.,6810
15182,Consumer,Dearborn,MI,EE. UU.,48126
19851,Consumer,Troy,MI,EE. UU.,48098
18987,Consumer,Cumberland,MD,EE. UU.,21502
18597,Consumer,Honolulu,HI,EE. UU.,96822
20012,Consumer,Milford,CT,EE. UU.,6460
19004,Consumer,Seattle,WA,EE. UU.,98115
15180,Consumer,Algonquin,IL,EE. UU.,60102
19867,Consumer,Modesto,CA,EE. UU.,95350
20370,Consumer,San Diego,CA,EE. UU.,92104
9282,Consumer,Fremont,CA,EE. UU.,94539
10770,Consumer,La Crosse,WI,EE. UU.,54601
4894,Consumer,Enfield,CT,EE. UU.,6082
10849,Consumer,Mission Viejo,CA,EE. UU.,92691
11272,Consumer,Opelousas,LA,EE. UU.,70570
8848,Consumer,Katy,TX,EE. UU.,77450
4252,Consumer,Middletown,OH,EE. UU.,45044
10198,Consumer,Hamilton,OH,EE. UU.,45011
881,Consumer,Memphis,TN,EE. UU.,38118
1427,Consumer,Weslaco,TX,EE. UU.,78596
7969,Consumer,Duluth,GA,EE. UU.,30096
807,Consumer,Elk Grove,CA,EE. UU.,95758
766,Consumer,Austin,TX,EE. UU.,78745
9379,Consumer,Daly City,CA,EE. UU.,94014
6739,Consumer,Lake Forest,CA,EE. UU.,92630
12281,Consumer,Louisville,KY,EE. UU.,40214
1036,Consumer,Miami,FL,EE. UU.,33155
4145,Consumer,West Orange,NJ,EE. UU.,7052
2001,Consumer,Wichita,KS,EE. UU.,67212
2997,Consumer,West New York,NJ,EE. UU.,7093
7040,Consumer,Pompano Beach,FL,EE. UU.,33063
8408,Consumer,Columbus,OH,EE. UU.,43229
1612,Consumer,Kailua,HI,EE. UU.,96734
11692,Consumer,Dayton,OH,EE. UU.,45424
392,Consumer,Doylestown,PA,EE. UU.,18901
8240,Consumer,New Castle,DE,EE. UU.,19720
5932,Consumer,Sun Valley,CA,EE. UU.,91352
8505,Consumer,Buena Park,CA,EE. UU.,90620
10281,Consumer,East Brunswick,NJ,EE. UU.,8816
3034,Consumer,Peoria,AZ,EE. UU.,85345
8476,Consumer,Los Angeles,CA,EE. UU.,90057
4034,Consumer,Fontana,CA,EE. UU.,92336
7297,Consumer,Carmichael,CA,EE. UU.,95608
2007,Consumer,Warren,MI,EE. UU.,48093
5986,Consumer,Dallas,TX,EE. UU.,75231
10326,Consumer,Grand Prairie,TX,EE. UU.,75052
3054,Consumer,Compton,CA,EE. UU.,90220
8406,Consumer,El Centro,CA,EE. UU.,92243
8429,Consumer,Cleveland,OH,EE. UU.,44118
12243,Consumer,Brooklyn,NY,EE. UU.,11201
5711,Consumer,Chambersburg,PA,EE. UU.,17201
6919,Consumer,San Pablo,CA,EE. UU.,94806
1446,Consumer,Memphis,TN,EE. UU.,38118
209,Consumer,Fort Worth,TX,EE. UU.,76133
1096,Consumer,Newark,DE,EE. UU.,19711
5483,Consumer,Murfreesboro,TN,EE. UU.,37130
7057,Consumer,Carson,CA,EE. UU.,90745
7903,Consumer,Fullerton,CA,EE. UU.,92833
7946,Consumer,San Marcos,CA,EE. UU.,92069
12424,Consumer,San Diego,CA,EE. UU.,92111
166,Consumer,Florissant,MO,EE. UU.,63031
11437,Consumer,Dallas,TX,EE. UU.,75240
320,Consumer,Chicago,IL,EE. UU.,60617
428,Consumer,Spring Valley,CA,EE. UU.,91977
5102,Consumer,Fort Lauderdale,FL,EE. UU.,33311
1743,Consumer,New Orleans,LA,EE. UU.,70119
2253,Consumer,Memphis,TN,EE. UU.,38127
1467,Consumer,Phoenix,AZ,EE. UU.,85035
2047,Consumer,Tracy,CA,EE. UU.,95376
4921,Consumer,Hialeah,FL,EE. UU.,33012
5837,Consumer,New York,NY,EE. UU.,10027
6367,Consumer,South Richmond Hill,NY,EE. UU.,11419
5883,Consumer,Fayetteville,NC,EE. UU.,28314
1545,Consumer,Fontana,CA,EE. UU.,92335
805,Consumer,Ypsilanti,MI,EE. UU.,48197
5760,Consumer,Pompano Beach,FL,EE. UU.,33068
902,Consumer,Dearborn,MI,EE. UU.,48126
12108,Consumer,Hilliard,OH,EE. UU.,43026
7102,Consumer,Staten Island,NY,EE. UU.,10314
6978,Consumer,Los Angeles,CA,EE. UU.,90044
10741,Consumer,Saint Louis,MO,EE. UU.,63123
4963,Consumer,Brownsville,TX,EE. UU.,78521
5014,Consumer,Highland Park,MI,EE. UU.,48203
7722,Consumer,Miami,FL,EE. UU.,33142
8633,Consumer,Greenville,NC,EE. UU.,27834
9113,Consumer,Salem,OR,EE. UU.,97303
3610,Consumer,Stafford,VA,EE. UU.,22554
6118,Consumer,San Diego,CA,EE. UU.,92104
4332,Consumer,Albany,OR,EE. UU.,97321
7152,Consumer,Daly City,CA,EE. UU.,94014
6907,Consumer,El Paso,TX,EE. UU.,79912
6528,Consumer,Compton,CA,EE. UU.,90220
1111,Consumer,York,PA,EE. UU.,17404
1666,Consumer,Miami,FL,EE. UU.,33176
897,Consumer,Aurora,IL,EE. UU.,60505
4566,Consumer,Victorville,CA,EE. UU.,92392
10791,Consumer,Burnsville,MN,EE. UU.,55337
1578,Consumer,Fort Lauderdale,FL,EE. UU.,33313
2875,Consumer,Danbury,CT,EE. UU.,6810
5736,Consumer,Los Angeles,CA,EE. UU.,90065
7617,Consumer,New York,NY,EE. UU.,10128
299,Consumer,Troy,MI,EE. UU.,48098
12200,Consumer,San Diego,CA,EE. UU.,92105
4837,Consumer,Louisville,KY,EE. UU.,40214
3895,Consumer,Brooklyn,NY,EE. UU.,11208
3333,Consumer,East Lansing,MI,EE. UU.,48823
5379,Consumer,Virginia Beach,VA,EE. UU.,23455
4239,Consumer,Houston,TX,EE. UU.,77083
529,Consumer,Chicago,IL,EE. UU.,60630
6563,Consumer,Katy,TX,EE. UU.,77450
5022,Consumer,San Jose,CA,EE. UU.,95116
4192,Consumer,New York,NY,EE. UU.,10024
1749,Consumer,Cincinnati,OH,EE. UU.,45238
1272,Consumer,Bolingbrook,IL,EE. UU.,60440
4508,Consumer,Austin,TX,EE. UU.,78704
3481,Consumer,Wyoming,MI,EE. UU.,49509
7584,Consumer,Elgin,IL,EE. UU.,60120
6713,Consumer,San Diego,CA,EE. UU.,92129
4738,Consumer,Chicago,IL,EE. UU.,60630
4776,Consumer,Chapel Hill,NC,EE. UU.,27514
2847,Consumer,Tonawanda,NY,EE. UU.,14150
2722,Consumer,Newark,DE,EE. UU.,19702
9653,Consumer,New York,NY,EE. UU.,10029
2266,Consumer,Chino,CA,EE. UU.,91710
13328,Consumer,Mesquite,TX,EE. UU.,75149
13345,Consumer,Kent,WA,EE. UU.,98031
13362,Consumer,Wilkes Barre,PA,EE. UU.,18702
14483,Consumer,Tracy,CA,EE. UU.,95376
14271,Consumer,Buffalo,NY,EE. UU.,14221
14500,Consumer,Dallas,TX,EE. UU.,75216
12982,Consumer,Clearfield,UT,EE. UU.,84015
14269,Consumer,Virginia Beach,VA,EE. UU.,23455
14179,Consumer,New Orleans,LA,EE. UU.,70119
13177,Consumer,Brooklyn,NY,EE. UU.,11211
14141,Consumer,Orlando,FL,EE. UU.,32825
14068,Consumer,Citrus Heights,CA,EE. UU.,95610
13319,Consumer,Santa Clara,CA,EE. UU.,95051
14264,Consumer,Saint Paul,MN,EE. UU.,55112
14209,Consumer,Canton,MI,EE. UU.,48187
13532,Consumer,Newark,DE,EE. UU.,19711
13369,Consumer,Bridgeton,NJ,EE. UU.,8302
13135,Consumer,Houston,TX,EE. UU.,77036
13314,Consumer,West Covina,CA,EE. UU.,91790
13511,Consumer,Washington,DC,EE. UU.,20009
13097,Consumer,Detroit,MI,EE. UU.,48235
13510,Consumer,San Pedro,CA,EE. UU.,90731
14469,Consumer,Union City,NJ,EE. UU.,7087
4386,Consumer,Brooklyn,NY,EE. UU.,11212
2691,Consumer,La Crosse,WI,EE. UU.,54601
7910,Consumer,Cordova,TN,EE. UU.,38018
9596,Consumer,Escondido,CA,EE. UU.,92025
6865,Consumer,Moline,IL,EE. UU.,61265
7094,Consumer,Newark,NJ,EE. UU.,7104
12032,Consumer,Spring Valley,CA,EE. UU.,91977
14751,Consumer,Weslaco,TX,EE. UU.,78596
9917,Consumer,Miami,FL,EE. UU.,33175
6456,Consumer,Las Vegas,NV,EE. UU.,89119
11814,Consumer,Phoenix,AZ,EE. UU.,85040
11172,Consumer,Greensboro,NC,EE. UU.,27406
8395,Consumer,Brooklyn,NY,EE. UU.,11233
12792,Consumer,Catonsville,MD,EE. UU.,21228
14890,Consumer,Santa Clara,CA,EE. UU.,95051
3154,Consumer,Chicago,IL,EE. UU.,60643
13600,Consumer,Elyria,OH,EE. UU.,44035
2870,Consumer,El Paso,TX,EE. UU.,79936
2301,Consumer,Spring Valley,CA,EE. UU.,91977
11661,Consumer,Moline,IL,EE. UU.,61265
9584,Consumer,Bronx,NY,EE. UU.,10473
9205,Consumer,Hilliard,OH,EE. UU.,43026
1690,Consumer,Bolingbrook,IL,EE. UU.,60440
1632,Consumer,Citrus Heights,CA,EE. UU.,95610
6650,Consumer,Orlando,FL,EE. UU.,32825
14885,Consumer,Elgin,IL,EE. UU.,60123
14722,Consumer,Baltimore,MD,EE. UU.,21218
2272,Consumer,Goose Creek,SC,EE. UU.,29445
8286,Consumer,San Bernardino,CA,EE. UU.,92404
13739,Consumer,Dallas,TX,EE. UU.,75231
14919,Consumer,Brooklyn,NY,EE. UU.,11224
13756,Consumer,Los Angeles,CA,EE. UU.,90011
816,Consumer,Miami,FL,EE. UU.,33157
12213,Consumer,Algonquin,IL,EE. UU.,60102
5330,Consumer,Atlanta,GA,EE. UU.,30349
13954,Consumer,Baltimore,MD,EE. UU.,21229
14918,Consumer,Riverside,CA,EE. UU.,92503
6103,Consumer,Phoenix,AZ,EE. UU.,85035
13737,Consumer,Cerritos,CA,EE. UU.,90703
10945,Consumer,Woodbridge,VA,EE. UU.,22192
14755,Consumer,Jackson,MI,EE. UU.,49201
11200,Consumer,Saint Peters,MO,EE. UU.,63376
11108,Consumer,Plainfield,IL,EE. UU.,60544
8909,Consumer,Los Angeles,CA,EE. UU.,90007
4289,Consumer,New York,NY,EE. UU.,10040
8345,Consumer,Lynn,MA,EE. UU.,1902
7191,Consumer,Berwyn,IL,EE. UU.,60402
5239,Consumer,San Diego,CA,EE. UU.,92105
11691,Consumer,Toms River,NJ,EE. UU.,8753
10383,Consumer,Greeley,CO,EE. UU.,80631
4451,Consumer,Salinas,CA,EE. UU.,93905
2714,Consumer,Gilroy,CA,EE. UU.,95020
3475,Consumer,Augusta,GA,EE. UU.,30907
2212,Consumer,Des Plaines,IL,EE. UU.,60016
10645,Consumer,Brooklyn,NY,EE. UU.,11204
7284,Consumer,Greeley,CO,EE. UU.,80631
1246,Consumer,Everett,WA,EE. UU.,98208
3042,Consumer,Orange Park,FL,EE. UU.,32073
12722,Consumer,Santa Cruz,CA,EE. UU.,95060
12698,Consumer,Chicago,IL,EE. UU.,60621
12642,Consumer,Pompano Beach,FL,EE. UU.,33068
12696,Consumer,North Hollywood,CA,EE. UU.,91605
12461,Consumer,Peoria,AZ,EE. UU.,85345
12688,Consumer,Richardson,TX,EE. UU.,75080
12957,Consumer,Portland,OR,EE. UU.,97206
12955,Consumer,Ogden,UT,EE. UU.,84404
12932,Consumer,Revere,MA,EE. UU.,2151
15023,Consumer,Bensalem,PA,EE. UU.,19020
15036,Consumer,Hayward,CA,EE. UU.,94544
12959,Consumer,Mission Viejo,CA,EE. UU.,92692
13507,Consumer,Chicago,IL,EE. UU.,60623
14502,Consumer,Brooklyn,NY,EE. UU.,11229
13128,Consumer,Phoenix,AZ,EE. UU.,85029
13120,Consumer,Highland Park,MI,EE. UU.,48203
14154,Consumer,Buffalo,NY,EE. UU.,14221
13278,Consumer,New Haven,CT,EE. UU.,6511
7406,Consumer,Atlanta,GA,EE. UU.,30331
9286,Consumer,Chapel Hill,NC,EE. UU.,27514
6161,Consumer,Burnsville,MN,EE. UU.,55337
4864,Consumer,Fresno,CA,EE. UU.,93722
6886,Consumer,Lawrence,MA,EE. UU.,1841
5248,Consumer,Far Rockaway,NY,EE. UU.,11691
11825,Consumer,Las Vegas,NV,EE. UU.,89117
583,Consumer,San Marcos,TX,EE. UU.,78666
1973,Consumer,Kent,WA,EE. UU.,98031
7736,Consumer,Brooklyn,NY,EE. UU.,11219
11315,Consumer,College Station,TX,EE. UU.,77840
12344,Consumer,Aurora,CO,EE. UU.,80013
2338,Consumer,Lindenhurst,NY,EE. UU.,11757
2901,Consumer,Tonawanda,NY,EE. UU.,14150
5254,Consumer,Beloit,WI,EE. UU.,53511
6848,Consumer,Phoenix,AZ,EE. UU.,85032
1828,Consumer,Saint Paul,MN,EE. UU.,55112
763,Consumer,Chicago,IL,EE. UU.,60638
7606,Consumer,San Antonio,TX,EE. UU.,78227
10955,Consumer,Wichita,KS,EE. UU.,67212
2010,Consumer,San Antonio,TX,EE. UU.,78240
5664,Consumer,South Gate,CA,EE. UU.,90280
3600,Consumer,Moreno Valley,CA,EE. UU.,92557
14231,Consumer,Washington,DC,EE. UU.,20020
9095,Consumer,Chicago,IL,EE. UU.,60619
13997,Consumer,Lewisville,TX,EE. UU.,75067
2182,Consumer,Elk Grove,CA,EE. UU.,95758
14347,Consumer,Fayetteville,NC,EE. UU.,28314
13365,Consumer,Pompano Beach,FL,EE. UU.,33063
14593,Consumer,Tustin,CA,EE. UU.,92780
14646,Consumer,Saint Charles,MO,EE. UU.,63301
14556,Consumer,Brooklyn,NY,EE. UU.,11214
14664,Consumer,Aurora,CO,EE. UU.,80015
13092,Consumer,Pomona,CA,EE. UU.,91767
14573,Consumer,Moreno Valley,CA,EE. UU.,92553
14163,Consumer,Jamaica,NY,EE. UU.,11434
14288,Consumer,Rome,NY,EE. UU.,13440
14323,Consumer,Mount Prospect,IL,EE. UU.,60056
14642,Consumer,Lancaster,CA,EE. UU.,93536
13122,Consumer,North Hollywood,CA,EE. UU.,91605
13193,Consumer,Tempe,AZ,EE. UU.,85283
13481,Consumer,Huntington Station,NY,EE. UU.,11746
14422,Consumer,Phoenix,AZ,EE. UU.,85022
13192,Consumer,Peabody,MA,EE. UU.,1960
13479,Consumer,Florissant,MO,EE. UU.,63031
14507,Consumer,Los Angeles,CA,EE. UU.,90018
14350,Consumer,Moline,IL,EE. UU.,61265
13062,Consumer,Dallas,TX,EE. UU.,75228
14349,Consumer,Daly City,CA,EE. UU.,94015
14470,Consumer,Fort Lauderdale,FL,EE. UU.,33313
13204,Consumer,Indio,CA,EE. UU.,92201
72,Consumer,Vista,CA,EE. UU.,92084
2130,Consumer,Austin,TX,EE. UU.,78745
7990,Consumer,Bakersfield,CA,EE. UU.,93304
14914,Consumer,Las Vegas,NV,EE. UU.,89103
2921,Consumer,Chicago,IL,EE. UU.,60624
726,Consumer,Mililani,HI,EE. UU.,96789
377,Consumer,Lancaster,CA,EE. UU.,93535
13822,Consumer,Beaverton,OR,EE. UU.,97006
6654,Consumer,Irving,TX,EE. UU.,75060
14803,Consumer,Columbus,OH,EE. UU.,43207
8685,Consumer,Santa Ana,CA,EE. UU.,92701
14036,Consumer,El Cajon,CA,EE. UU.,92020
13550,Consumer,El Paso,TX,EE. UU.,79924
2655,Consumer,Lancaster,CA,EE. UU.,93536
6830,Consumer,Lakewood,OH,EE. UU.,44107
9293,Consumer,Broken Arrow,OK,EE. UU.,74012
1506,Consumer,Hagerstown,MD,EE. UU.,21740
3317,Consumer,Los Angeles,CA,EE. UU.,90027
133,Consumer,Brooklyn,NY,EE. UU.,11219
13816,Consumer,Huntington Beach,CA,EE. UU.,92647
14726,Consumer,Endicott,NY,EE. UU.,13760
11885,Consumer,San Antonio,TX,EE. UU.,78250
12331,Consumer,Wheeling,WV,EE. UU.,26003
3394,Consumer,Chicago,IL,EE. UU.,60615
13886,Consumer,Saint Paul,MN,EE. UU.,55106
14904,Consumer,Enfield,CT,EE. UU.,6082
14813,Consumer,Carlisle,PA,EE. UU.,17013
13885,Consumer,Lawrenceville,GA,EE. UU.,30044
3256,Consumer,Newark,DE,EE. UU.,19711
13596,Consumer,Los Angeles,CA,EE. UU.,90023
13991,Consumer,Staten Island,NY,EE. UU.,10314
6598,Consumer,Zanesville,OH,EE. UU.,43701
13664,Consumer,Sunnyvale,CA,EE. UU.,94086
12401,Consumer,Los Angeles,CA,EE. UU.,90033
6485,Consumer,Pompano Beach,FL,EE. UU.,33063
6218,Consumer,Middletown,CT,EE. UU.,6457
4067,Consumer,Massillon,OH,EE. UU.,44646
11590,Consumer,Azusa,CA,EE. UU.,91702
2999,Consumer,Glendale,AZ,EE. UU.,85301
2568,Consumer,Memphis,TN,EE. UU.,38127
9014,Consumer,Cypress,CA,EE. UU.,90630
10611,Consumer,Taunton,MA,EE. UU.,2780
12611,Consumer,Los Angeles,CA,EE. UU.,90042
12437,Consumer,Brownsville,TX,EE. UU.,78521
12597,Consumer,Hialeah,FL,EE. UU.,33010
12900,Consumer,Morrisville,PA,EE. UU.,19067
15029,Consumer,Piscataway,NJ,EE. UU.,8854
15025,Consumer,Wayne,NJ,EE. UU.,7470
12837,Consumer,Aurora,CO,EE. UU.,80012
12854,Consumer,Gardena,CA,EE. UU.,90247
12905,Consumer,South San Francisco,CA,EE. UU.,94080
11047,Consumer,Chicago,IL,EE. UU.,60624
4424,Consumer,Newark,DE,EE. UU.,19702
11089,Consumer,San Pablo,CA,EE. UU.,94806
2797,Consumer,Denver,CO,EE. UU.,80219
7199,Consumer,Miami,FL,EE. UU.,33162
8855,Consumer,Poway,CA,EE. UU.,92064
11758,Consumer,Bensalem,PA,EE. UU.,19020
11568,Consumer,Quincy,IL,EE. UU.,62301
11853,Consumer,Columbus,GA,EE. UU.,31907
4890,Consumer,Chicago,IL,EE. UU.,60651
6287,Consumer,Columbus,OH,EE. UU.,43229
4066,Consumer,Bronx,NY,EE. UU.,10473
1237,Consumer,Houston,TX,EE. UU.,77080
7201,Consumer,Opa Locka,FL,EE. UU.,33055
1162,Consumer,Winnetka,CA,EE. UU.,91306
10419,Consumer,Beaverton,OR,EE. UU.,97006
4558,Consumer,San Francisco,CA,EE. UU.,94122
8121,Consumer,Portland,OR,EE. UU.,97229
11360,Consumer,Washington,DC,EE. UU.,20019
423,Consumer,Huntington Beach,CA,EE. UU.,92646
2375,Consumer,Bronx,NY,EE. UU.,10467
3181,Consumer,Del Rio,TX,EE. UU.,78840
8732,Consumer,Marietta,GA,EE. UU.,30067
8933,Consumer,Dallas,TX,EE. UU.,75211
12297,Consumer,Lenoir,NC,EE. UU.,28645
4505,Consumer,San Diego,CA,EE. UU.,92105
7505,Consumer,Indianapolis,IN,EE. UU.,46226
560,Consumer,Richmond,VA,EE. UU.,23223
9284,Consumer,Tempe,AZ,EE. UU.,85282
8278,Consumer,Staten Island,NY,EE. UU.,10314
5355,Consumer,Charlotte,NC,EE. UU.,28205
7135,Consumer,Woodbridge,VA,EE. UU.,22193
6135,Consumer,Grove City,OH,EE. UU.,43123
4060,Consumer,Greenville,NC,EE. UU.,27858
4928,Consumer,Moreno Valley,CA,EE. UU.,92557
735,Consumer,Saint Peters,MO,EE. UU.,63376
9990,Consumer,Lancaster,CA,EE. UU.,93536
4334,Consumer,Lenoir,NC,EE. UU.,28645
1593,Consumer,Wilkes Barre,PA,EE. UU.,18702
10657,Consumer,Anaheim,CA,EE. UU.,92802
4162,Consumer,Brooklyn,NY,EE. UU.,11237
9866,Consumer,Los Angeles,CA,EE. UU.,90034
6443,Consumer,Tempe,AZ,EE. UU.,85281
10468,Consumer,Chicago,IL,EE. UU.,60609
8169,Consumer,Bell Gardens,CA,EE. UU.,90201
6291,Consumer,Las Vegas,NV,EE. UU.,89101
41,Consumer,Brooklyn,NY,EE. UU.,11230
11145,Consumer,Simi Valley,CA,EE. UU.,93063
17082,Consumer,Loveland,OH,EE. UU.,45140
16323,Consumer,Garland,TX,EE. UU.,75040
19940,Consumer,Los Angeles,CA,EE. UU.,90046
17893,Consumer,Crown Point,IN,EE. UU.,46307
18168,Consumer,Houston,TX,EE. UU.,77036
18069,Consumer,Sunnyvale,CA,EE. UU.,94087
18248,Consumer,Staten Island,NY,EE. UU.,10306
19143,Consumer,Cary,NC,EE. UU.,27511
19215,Consumer,Saint Paul,MN,EE. UU.,55112
16410,Consumer,Seattle,WA,EE. UU.,98115
19189,Consumer,Laredo,TX,EE. UU.,78040
16440,Consumer,Pacoima,CA,EE. UU.,91331
16546,Consumer,Hyattsville,MD,EE. UU.,20783
16600,Consumer,Panorama City,CA,EE. UU.,91402
16456,Consumer,New York,NY,EE. UU.,10021
16526,Consumer,Brooklyn,NY,EE. UU.,11210
19217,Consumer,Augusta,GA,EE. UU.,30907
15760,Consumer,Aurora,CO,EE. UU.,80012
15740,Consumer,Chicago,IL,EE. UU.,60630
9456,Consumer,South Richmond Hill,NY,EE. UU.,11419
18409,Consumer,Union City,NJ,EE. UU.,7087
8554,Consumer,Tempe,AZ,EE. UU.,85281
17399,Consumer,Findlay,OH,EE. UU.,45840
5107,Consumer,Corona,CA,EE. UU.,92879
18480,Consumer,Diamond Bar,CA,EE. UU.,91765
18281,Consumer,Los Angeles,CA,EE. UU.,90033
18424,Consumer,Chicago,IL,EE. UU.,60615
3676,Consumer,Fargo,ND,EE. UU.,58103
1947,Consumer,Conway,AR,EE. UU.,72032
1796,Consumer,Baltimore,MD,EE. UU.,21224
20709,Consumer,Hilliard,OH,EE. UU.,43026
407,Consumer,Atlanta,GA,EE. UU.,30331
17337,Consumer,Atlanta,GA,EE. UU.,30331
17444,Consumer,Mesa,AZ,EE. UU.,85201
59,Consumer,Sunnyvale,CA,EE. UU.,94086
6150,Consumer,Lompoc,CA,EE. UU.,93436
1388,Consumer,Virginia Beach,VA,EE. UU.,23464
4609,Consumer,Los Angeles,CA,EE. UU.,90003
20469,Consumer,Palatine,IL,EE. UU.,60067
17912,Consumer,Amarillo,TX,EE. UU.,79109
7569,Consumer,San Jose,CA,EE. UU.,95127
20539,Consumer,Albuquerque,NM,EE. UU.,87111
18303,Consumer,Sunnyvale,CA,EE. UU.,94086
17633,Consumer,Costa Mesa,CA,EE. UU.,92626
17669,Consumer,Los Angeles,CA,EE. UU.,90007
10978,Consumer,Burnsville,MN,EE. UU.,55337
18696,Consumer,Princeton,NJ,EE. UU.,8540
15293,Consumer,Saint Peters,MO,EE. UU.,63376
18703,Consumer,Bell Gardens,CA,EE. UU.,90201
11246,Consumer,Howell,MI,EE. UU.,48843
11618,Consumer,Houston,TX,EE. UU.,77072
7208,Consumer,Middletown,CT,EE. UU.,6457
4123,Consumer,Princeton,NJ,EE. UU.,8540
10702,Consumer,Upland,CA,EE. UU.,91786
17541,Consumer,Apex,NC,EE. UU.,27502
17582,Consumer,Mount Prospect,IL,EE. UU.,60056
17856,Consumer,San Ramon,CA,EE. UU.,94583
20277,Consumer,San Bernardino,CA,EE. UU.,92404
19899,Consumer,Dallas,TX,EE. UU.,75287
18627,Consumer,Miami,FL,EE. UU.,33162
19862,Consumer,York,PA,EE. UU.,17404
15283,Consumer,Tonawanda,NY,EE. UU.,14150
19987,Consumer,Chicago,IL,EE. UU.,60628
16129,Consumer,Compton,CA,EE. UU.,90220
20054,Consumer,South Richmond Hill,NY,EE. UU.,11419
18938,Consumer,Lakewood,NJ,EE. UU.,8701
16268,Consumer,Aurora,IL,EE. UU.,60506
20305,Consumer,New York,NY,EE. UU.,10033
19798,Consumer,Oak Lawn,IL,EE. UU.,60453
20320,Consumer,Indio,CA,EE. UU.,92201
17788,Consumer,Phoenix,AZ,EE. UU.,85009
19958,Consumer,Asheboro,NC,EE. UU.,27203
11935,Consumer,Watsonville,CA,EE. UU.,95076
1597,Consumer,Norcross,GA,EE. UU.,30093
